Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 366          |
|    ep_rew_mean          | 254          |
| time/                   |              |
|    fps                  | 707          |
|    iterations           | 79           |
|    time_elapsed         | 558          |
|    total_timesteps      | 395000       |
| train/                  |              |
|    approx_kl            | 0.0011041415 |
|    clip_fraction        | 0.0959       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.12        |
|    explained_variance   | 0.405        |
|    learning_rate        | 5e-05        |
|    loss                 | 27.6         |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.00171     |
|    std                  | 0.698        |
|    value_loss           | 62.1         |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.045       |
|    crash                | 0.235       |
|    max_step             | 0           |
|    mean_ep_length       | 186         |
|    mean_reward          | 211         |
|    num_episodes         | 5           |
|    out_of_road          | 0.955       |
|    raw_action           | 0.44515857  |
|    route_completion     | 0.353       |
|    success_rate         | 0.4         |
|    total_cost           | 7.72        |
| time/                   |             |
|    total_timesteps      | 400000      |
| train/                  |             |
|    approx_kl            | 0.002093027 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.326       |
|    learning_rate        | 5e-05       |
|    loss                 | 33.5        |
|    n_updates            | 1580        |
|    policy_gradient_loss | -0.00117    |
|    std                  | 0.696       |
|    value_loss           | 55.9        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 362      |
|    ep_rew_mean     | 252      |
| time/              |          |
|    fps             | 706      |
|    iterations      | 80       |
|    time_elapsed    | 566      |
|    total_timesteps | 400000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 366          |
|    ep_rew_mean          | 257          |
| time/                   |              |
|    fps                  | 708          |
|    iterations           | 81           |
|    time_elapsed         | 571          |
|    total_timesteps      | 405000       |
| train/                  |              |
|    approx_kl            | 0.0057929913 |
|    clip_fraction        | 0.111        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.11        |
|    explained_variance   | 0.391        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.4         |
|    n_updates            | 1600         |
|    policy_gradient_loss | -0.000394    |
|    std                  | 0.694        |
|    value_loss           | 63.7         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0488       |
|    crash                | 0.234        |
|    max_step             | 0            |
|    mean_ep_length       | 155          |
|    mean_reward          | 135          |
|    num_episodes         | 5            |
|    out_of_road          | 0.951        |
|    raw_action           | 0.4456217    |
|    route_completion     | 0.356        |
|    success_rate         | 0.2          |
|    total_cost           | 8.12         |
| time/                   |              |
|    total_timesteps      | 410000       |
| train/                  |              |
