Using cpu device
Logging to runs\ppo_metadrive_3_scenarios\ppo_metadrive_3_scenarios_2025-03-19_11-51-58_05a7eeff\ppo_metadrive_3_scenarios_1
---------------------------------
| rollout/           |          |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 391      |
|    ep_rew_mean     | 320      |
| time/              |          |
|    fps             | 776      |
|    iterations      | 145      |
|    time_elapsed    | 477      |
|    total_timesteps | 371200   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 393          |
|    ep_rew_mean          | 321          |
| time/                   |              |
|    fps                  | 777          |
|    iterations           | 146          |
|    time_elapsed         | 480          |
|    total_timesteps      | 373760       |
| train/                  |              |
|    approx_kl            | 0.0009615861 |
|    clip_fraction        | 0.0869       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.13         |
|    learning_rate        | 5e-05        |
|    loss                 | 51.2         |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.00288     |
|    std                  | 0.759        |
|    value_loss           | 91.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | 323         |
| time/                   |             |
|    fps                  | 779         |
|    iterations           | 147         |
|    time_elapsed         | 483         |
|    total_timesteps      | 376320      |
| train/                  |             |
|    approx_kl            | 0.000696414 |
|    clip_fraction        | 0.0545      |
|    clip_range           | 0.1         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.251       |
|    learning_rate        | 5e-05       |
|    loss                 | 21.4        |
|    n_updates            | 2920        |
|    policy_gradient_loss | -0.00213    |
|    std                  | 0.758       |
|    value_loss           | 65.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 394          |
|    ep_rew_mean          | 322          |
| time/                   |              |
|    fps                  | 779          |
|    iterations           | 148          |
|    time_elapsed         | 485          |
|    total_timesteps      | 378880       |
| train/                  |              |
|    approx_kl            | 0.0034574002 |
|    clip_fraction        | 0.174        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.27        |
|    explained_variance   | 0.334        |
|    learning_rate        | 5e-05        |
|    loss                 | 13.2         |
|    n_updates            | 2940         |
|    policy_gradient_loss | -0.00432     |
|    std                  | 0.759        |
|    value_loss           | 30.8         |
------------------------------------------
------------------------------------------
| eval/                   |              |
