Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    raw_action           | 0.48440072 |
|    route_completion     | 0.351      |
|    success_rate         | 0.1        |
|    total_cost           | 7.38       |
| time/                   |            |
|    total_timesteps      | 400000     |
| train/                  |            |
|    approx_kl            | 0.0073106  |
|    arrive_dest          | 0.08       |
|    clip_fraction        | 0.114      |
|    clip_range           | 0.1        |
|    crash                | 0.32       |
|    entropy_loss         | -1.99      |
|    explained_variance   | 0.719      |
|    learning_rate        | 5e-05      |
|    loss                 | 10.2       |
|    max_step             | 0          |
|    n_updates            | 3120       |
|    out_of_road          | 0.92       |
|    policy_gradient_loss | -0.00164   |
|    route_completion     | 0.354      |
|    std                  | 0.662      |
|    total_cost           | 8.12       |
|    value_loss           | 19.7       |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 274      |
|    ep_rew_mean     | 235      |
| time/              |          |
|    fps             | 450      |
|    iterations      | 157      |
|    time_elapsed    | 892      |
|    total_timesteps | 401920   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 277          |
|    ep_rew_mean          | 238          |
| time/                   |              |
|    fps                  | 450          |
|    iterations           | 158          |
|    time_elapsed         | 897          |
|    total_timesteps      | 404480       |
| train/                  |              |
|    approx_kl            | 0.0013129404 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.709        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.32         |
|    n_updates            | 3140         |
|    policy_gradient_loss | -0.00331     |
|    std                  | 0.661        |
|    value_loss           | 18.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 276          |
|    ep_rew_mean          | 238          |
| time/                   |              |
|    fps                  | 452          |
|    iterations           | 159          |
|    time_elapsed         | 900          |
|    total_timesteps      | 407040       |
| train/                  |              |
|    approx_kl            | 0.0007347035 |
|    clip_fraction        | 0.0554       |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.99        |
|    explained_variance   | 0.688        |
|    learning_rate        | 5e-05        |
|    loss                 | 7.53         |
|    n_updates            | 3160         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.66         |
|    value_loss           | 19.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
