Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    ep_len_mean     | 327      |
|    ep_rew_mean     | 258      |
| time/              |          |
|    fps             | 811      |
|    iterations      | 141      |
|    time_elapsed    | 444      |
|    total_timesteps | 360960   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 332          |
|    ep_rew_mean          | 260          |
| time/                   |              |
|    fps                  | 813          |
|    iterations           | 142          |
|    time_elapsed         | 446          |
|    total_timesteps      | 363520       |
| train/                  |              |
|    approx_kl            | 0.0019642366 |
|    clip_fraction        | 0.092        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.171        |
|    learning_rate        | 5e-05        |
|    loss                 | 34.7         |
|    n_updates            | 2820         |
|    policy_gradient_loss | -0.00166     |
|    std                  | 0.761        |
|    value_loss           | 92.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 330          |
|    ep_rew_mean          | 262          |
| time/                   |              |
|    fps                  | 814          |
|    iterations           | 143          |
|    time_elapsed         | 449          |
|    total_timesteps      | 366080       |
| train/                  |              |
|    approx_kl            | 0.0011343744 |
|    clip_fraction        | 0.0888       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.279        |
|    learning_rate        | 5e-05        |
|    loss                 | 31.5         |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.00346     |
|    std                  | 0.761        |
|    value_loss           | 80.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 318          |
|    ep_rew_mean          | 253          |
| time/                   |              |
|    fps                  | 816          |
|    iterations           | 144          |
|    time_elapsed         | 451          |
|    total_timesteps      | 368640       |
| train/                  |              |
|    approx_kl            | 0.0012862447 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.28        |
|    explained_variance   | 0.491        |
|    learning_rate        | 5e-05        |
|    loss                 | 24.9         |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.76         |
|    value_loss           | 53.4         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0108       |
|    crash                | 0.157        |
|    max_step             | 0            |
