Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
|    route_completion     | 0.332       |
|    success_rate         | 0           |
|    total_cost           | 3.75        |
| time/                   |             |
|    total_timesteps      | 220000      |
| train/                  |             |
|    approx_kl            | 0.002517206 |
|    arrive_dest          | 0           |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.1         |
|    crash                | 0.0818      |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.198       |
|    learning_rate        | 5e-05       |
|    loss                 | 15.5        |
|    max_step             | 0           |
|    n_updates            | 1700        |
|    out_of_road          | 1           |
|    policy_gradient_loss | -0.000613   |
|    route_completion     | 0.209       |
|    std                  | 0.783       |
|    total_cost           | 3.32        |
|    value_loss           | 33          |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 344      |
|    ep_rew_mean     | 183      |
| time/              |          |
|    fps             | 856      |
|    iterations      | 86       |
|    time_elapsed    | 257      |
|    total_timesteps | 220160   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 331          |
|    ep_rew_mean          | 178          |
| time/                   |              |
|    fps                  | 858          |
|    iterations           | 87           |
|    time_elapsed         | 259          |
|    total_timesteps      | 222720       |
| train/                  |              |
|    approx_kl            | 0.0011998944 |
|    clip_fraction        | 0.0456       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.241        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.2         |
|    n_updates            | 1720         |
|    policy_gradient_loss | -0.00424     |
|    std                  | 0.781        |
|    value_loss           | 37.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 338          |
|    ep_rew_mean          | 184          |
| time/                   |              |
|    fps                  | 857          |
|    iterations           | 88           |
|    time_elapsed         | 262          |
|    total_timesteps      | 225280       |
| train/                  |              |
|    approx_kl            | 0.0050777383 |
|    clip_fraction        | 0.0821       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.34        |
|    explained_variance   | 0.0445       |
|    learning_rate        | 5e-05        |
|    loss                 | 18.6         |
